results/motog4/,https://www.google.com/,118,BUTTON,Android null - Chrome -- Android - MotoG4,343,246,39,44,343,246,1080,393,2.7480917,4,468,/body[2]/div[4]/div[3]/div[2]/div[3]/form[1]/div[2]/div[1]/div[2]/div[7]/div[2]/button[5],0,0,0,0,0,arial, sans-serif
results/motog4/,https://www.google.com/,110,DIV,Android null - Chrome -- Android - MotoG4,343,246,39,44,40,246,1080,393,2.7480917,12,1707,/body[2]/div[4]/div[3]/div[2]/div[3]/form[1]/div[2]/div[1]/div[2]/div[7]/div[2],40,253,0,0,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,109,INPUT,Android null - Chrome -- Android - MotoG4,40,253,25,303,40,253,1080,393,2.7480917,0,0,/body[2]/div[4]/div[3]/div[2]/div[3]/form[1]/div[2]/div[1]/div[2]/div[7]/div[1]/input[2],0,0,343,246,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,107,DIV,Android null - Chrome -- Android - MotoG4,40,253,25,303,40,246,1080,393,2.7480917,2,799,/body[2]/div[4]/div[3]/div[2]/div[3]/form[1]/div[2]/div[1]/div[2]/div[7]/div[1],0,0,343,246,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,106,DIV,Android null - Chrome -- Android - MotoG4,40,246,38,344,8,245,1080,393,2.7480917,16,2692,/body[2]/div[4]/div[3]/div[2]/div[3]/form[1]/div[2]/div[1]/div[2]/div[7],0,0,0,0,0,Roboto, HelveticaNeue, Arial, sans-serif
results/motog4/,https://www.google.com/,103,svg,Android null - Chrome -- Android - MotoG4,17,253,24,24,17,253,1080,393,2.7480917,1,220,/body[2]/div[4]/div[3]/div[2]/div[3]/form[1]/div[2]/div[1]/div[2]/button[5]/div[2]/span[1]/svg[1],0,0,0,0,0,Arial
results/motog4/,https://www.google.com/,102,SPAN,Android null - Chrome -- Android - MotoG4,17,253,24,24,17,253,1080,393,2.7480917,2,304,/body[2]/div[4]/div[3]/div[2]/div[3]/form[1]/div[2]/div[1]/div[2]/button[5]/div[2]/span[1],0,0,0,0,0,Arial
results/motog4/,https://www.google.com/,101,DIV,Android null - Chrome -- Android - MotoG4,17,253,24,24,9,246,1080,393,2.7480917,3,339,/body[2]/div[4]/div[3]/div[2]/div[3]/form[1]/div[2]/div[1]/div[2]/button[5]/div[2],0,0,0,0,0,Arial
results/motog4/,https://www.google.com/,99,BUTTON,Android null - Chrome -- Android - MotoG4,9,246,38,32,8,245,1080,393,2.7480917,5,478,/body[2]/div[4]/div[3]/div[2]/div[3]/form[1]/div[2]/div[1]/div[2]/button[5],0,0,0,0,0,Arial
results/motog4/,https://www.google.com/,90,DIV,Android null - Chrome -- Android - MotoG4,8,245,40,377,8,245,1080,393,2.7480917,32,4489,/body[2]/div[4]/div[3]/div[2]/div[3]/form[1]/div[2]/div[1]/div[2],0,0,0,0,0,Roboto, HelveticaNeue, Arial, sans-serif
