@RELATION browserninja.website
@ATTRIBUTE URL STRING
@ATTRIBUTE id NUMERIC
@ATTRIBUTE tagName STRING
@ATTRIBUTE childsNumber NUMERIC
@ATTRIBUTE textLength NUMERIC
@ATTRIBUTE basePlatform STRING
@ATTRIBUTE targetPlatform STRING
@ATTRIBUTE baseBrowser STRING
@ATTRIBUTE targetBrowser STRING
@ATTRIBUTE baseDPI NUMERIC
@ATTRIBUTE targetDPI NUMERIC
@ATTRIBUTE baseScreenshot STRING
@ATTRIBUTE targetScreenshot STRING
@ATTRIBUTE baseX NUMERIC
@ATTRIBUTE targetX NUMERIC
@ATTRIBUTE baseY NUMERIC
@ATTRIBUTE targetY NUMERIC
@ATTRIBUTE baseHeight NUMERIC
@ATTRIBUTE targetHeight NUMERIC
@ATTRIBUTE baseWidth NUMERIC
@ATTRIBUTE targetWidth NUMERIC
@ATTRIBUTE baseParentX NUMERIC
@ATTRIBUTE targetParentX NUMERIC
@ATTRIBUTE baseParentY NUMERIC
@ATTRIBUTE targetParentY NUMERIC
@ATTRIBUTE imageDiff NUMERIC
@ATTRIBUTE chiSquared NUMERIC
@ATTRIBUTE baseDeviceWidth NUMERIC
@ATTRIBUTE targetDeviceWidth NUMERIC
@ATTRIBUTE baseViewportWidth NUMERIC
@ATTRIBUTE targetViewportWidth NUMERIC
@ATTRIBUTE xpath STRING
@ATTRIBUTE baseXpath STRING
@ATTRIBUTE targetXpath STRING
@ATTRIBUTE phash NUMERIC
@ATTRIBUTE basePreviousSiblingLeft NUMERIC
@ATTRIBUTE targetPreviousSiblingLeft NUMERIC
@ATTRIBUTE basePreviousSiblingTop NUMERIC
@ATTRIBUTE targetPreviousSiblingTop NUMERIC
@ATTRIBUTE baseNextSiblingLeft NUMERIC
@ATTRIBUTE targetNextSiblingLeft NUMERIC
@ATTRIBUTE baseNextSiblingTop NUMERIC
@ATTRIBUTE targetNextSiblingTop NUMERIC
@ATTRIBUTE baseTextNodes NUMERIC
@ATTRIBUTE targetTextNodes NUMERIC
@ATTRIBUTE baseFontFamily STRING
@ATTRIBUTE targetFontFamily STRING
@DATA
http://wwatana.be/mobile/mobile/201602/01/1.html,82,P,0,14,"null null - chrome -- Windows 8.1 - Chrome 60.0.3112.113","null null - firefox -- Windows 8.1 - Firefox 53.0.3",null,null,1,0,1,0,results\chrome_win\82.png,results\firefox_win\82.png,1334,1334,1111,1113,24,24,334,334,1334,1334,1043,1044,168698,0,532,1,1920,1920,1920,1920,/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[4]/p[2],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[4]/p[2],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[4]/p[2],1,0,1334,1334,1061,1062,0,0,1198,1201,1,1,Ubuntu,Ubuntu
http://wwatana.be/mobile/mobile/201602/01/1.html,81,A,0,31,"null null - chrome -- Windows 8.1 - Chrome 60.0.3112.113","null null - firefox -- Windows 8.1 - Firefox 53.0.3",null,null,1,0,1,0,results\chrome_win\81.png,results\firefox_win\81.png,1334,1334,1063,1065,27,27,280,280,1334,1334,1061,1062,303944,0,1999,7,1920,1920,1920,1920,/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[4]/h3[1]/a[1],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[4]/h3[1]/a[1],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[4]/h3[1]/a[1],0,8,966,966,1043,1044,1334,1334,1111,1113,1,1,Ubuntu,Ubuntu
http://wwatana.be/mobile/mobile/201602/01/1.html,80,H3,1,110,"null null - chrome -- Windows 8.1 - Chrome 60.0.3112.113","null null - firefox -- Windows 8.1 - Firefox 53.0.3",null,null,1,0,1,0,null,null,1334,1334,1061,1062,31,31,334,334,1334,1334,1043,1044,0,0,0,0,1920,1920,1920,1920,/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[4]/h3[1],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[4]/h3[1],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[4]/h3[1],0,0,966,966,1043,1044,1334,1334,1111,1113,0,0,"Times New Roman",serif
http://wwatana.be/mobile/mobile/201602/01/1.html,79,LI,3,143,"null null - chrome -- Windows 8.1 - Chrome 60.0.3112.113","null null - firefox -- Windows 8.1 - Firefox 53.0.3",null,null,1,0,1,0,null,null,1334,1334,1043,1044,108,109,334,334,190,190,1043,1044,0,0,0,0,1920,1920,1920,1920,/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[4],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[4],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[4],0,0,966,966,1043,1044,0,0,1198,1201,3,3,"Times New Roman",serif
http://wwatana.be/mobile/mobile/201602/01/1.html,78,P,0,14,"null null - chrome -- Windows 8.1 - Chrome 60.0.3112.113","null null - firefox -- Windows 8.1 - Firefox 53.0.3",null,null,1,0,1,0,results\chrome_win\78.png,results\firefox_win\78.png,966,966,1142,1145,24,24,334,334,966,966,1043,1044,164720,0,529,6,1920,1920,1920,1920,/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[3]/p[2],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[3]/p[2],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[3]/p[2],1,0,966,966,1061,1062,1334,1334,1043,1044,1,1,Ubuntu,Ubuntu
http://wwatana.be/mobile/mobile/201602/01/1.html,77,A,0,43,"null null - chrome -- Windows 8.1 - Chrome 60.0.3112.113","null null - firefox -- Windows 8.1 - Firefox 53.0.3",null,null,1,0,1,0,results\chrome_win\77.png,results\firefox_win\77.png,966,966,1063,1065,58,59,284,284,966,966,1061,1062,477925,0,2604,3,1920,1920,1920,1920,/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[3]/h3[1]/a[1],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[3]/h3[1]/a[1],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[3]/h3[1]/a[1],1,0,598,598,1043,1044,966,966,1142,1145,1,1,Ubuntu,Ubuntu
http://wwatana.be/mobile/mobile/201602/01/1.html,76,H3,1,141,"null null - chrome -- Windows 8.1 - Chrome 60.0.3112.113","null null - firefox -- Windows 8.1 - Firefox 53.0.3",null,null,1,0,1,0,null,null,966,966,1061,1062,62,63,334,334,966,966,1043,1044,0,0,0,0,1920,1920,1920,1920,/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[3]/h3[1],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[3]/h3[1],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[3]/h3[1],0,0,598,598,1043,1044,966,966,1142,1145,0,0,"Times New Roman",serif
http://wwatana.be/mobile/mobile/201602/01/1.html,75,LI,3,174,"null null - chrome -- Windows 8.1 - Chrome 60.0.3112.113","null null - firefox -- Windows 8.1 - Firefox 53.0.3",null,null,1,0,1,0,null,null,966,966,1043,1044,139,141,334,334,190,190,1043,1044,0,0,0,0,1920,1920,1920,1920,/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[3],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[3],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[3],0,0,598,598,1043,1044,1334,1334,1043,1044,3,3,"Times New Roman",serif
http://wwatana.be/mobile/mobile/201602/01/1.html,74,P,0,14,"null null - chrome -- Windows 8.1 - Chrome 60.0.3112.113","null null - firefox -- Windows 8.1 - Firefox 53.0.3",null,null,1,0,1,0,results\chrome_win\74.png,results\firefox_win\74.png,598,598,1142,1145,24,24,334,334,598,598,1043,1044,141316,0,545,5,1920,1920,1920,1920,/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[2]/p[2],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[2]/p[2],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[2]/p[2],1,0,598,598,1061,1062,966,966,1043,1044,1,1,Ubuntu,Ubuntu
http://wwatana.be/mobile/mobile/201602/01/1.html,73,A,0,48,"null null - chrome -- Windows 8.1 - Chrome 60.0.3112.113","null null - firefox -- Windows 8.1 - Firefox 53.0.3",null,null,1,0,1,0,results\chrome_win\73.png,results\firefox_win\73.png,598,598,1063,1065,58,59,319,319,598,598,1061,1062,534411,0,2746,1,1920,1920,1920,1920,/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[2]/h3[1]/a[1],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[2]/h3[1]/a[1],/body[2]/div[3]/div[2]/div[1]/div[2]/ul[1]/li[2]/h3[1]/a[1],0,6,230,230,1043,1044,598,598,1142,1145,1,1,Ubuntu,Ubuntu
